"group","id","season","niche_type","n_points","n_axes","rsp_column","weighted","volume_observed","boot_path","volume_boot_mean","volume_lwr","volume_upr"
"humans","5439","Summer","Realized",85,6,"rsp_humans",TRUE,0.117648564613332,NA,NA,NA,NA
"humans","5439","Autumn","Potential",0,6,"rsp_humans",TRUE,NA,NA,NA,NA,NA
"humans","5439","Autumn","Realized",6,6,"rsp_humans",TRUE,NA,NA,NA,NA,NA
"humans","5439","Winter","Potential",0,6,"rsp_humans",TRUE,NA,NA,NA,NA,NA
"humans","5439","Winter","Realized",0,6,"rsp_humans",TRUE,NA,NA,NA,NA,NA
"veg","5181","Spring","Potential",181,13,"rsp_veg",TRUE,1.62002726689357e-07,NA,NA,NA,NA
"veg","5181","Spring","Realized",46,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Summer","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Summer","Realized",1,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Autumn","Potential",7,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Autumn","Realized",1,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5181","Winter","Realized",1,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5264","Spring","Potential",452,13,"rsp_veg",TRUE,1.53818781406164e-07,NA,NA,NA,NA
"veg","5264","Spring","Realized",83,13,"rsp_veg",TRUE,8.53412776823187e-08,NA,NA,NA,NA
"veg","5264","Summer","Potential",835,13,"rsp_veg",TRUE,2.94138724632583e-07,NA,NA,NA,NA
"veg","5264","Summer","Realized",169,13,"rsp_veg",TRUE,2.22800254640687e-07,NA,NA,NA,NA
"veg","5264","Autumn","Potential",121,13,"rsp_veg",TRUE,1.46914978687838e-07,NA,NA,NA,NA
"veg","5264","Autumn","Realized",24,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5264","Winter","Potential",68,13,"rsp_veg",TRUE,9.66777307655942e-08,NA,NA,NA,NA
"veg","5264","Winter","Realized",13,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Spring","Potential",113,13,"rsp_veg",TRUE,1.42544494473642e-07,NA,NA,NA,NA
"veg","5268","Spring","Realized",29,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Summer","Potential",25,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Summer","Realized",35,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Autumn","Potential",210,13,"rsp_veg",TRUE,4.10612937578594e-07,NA,NA,NA,NA
"veg","5268","Autumn","Realized",55,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5268","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Spring","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Spring","Realized",3,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Summer","Potential",24,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Summer","Realized",14,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Autumn","Potential",158,13,"rsp_veg",TRUE,3.44800234553557e-07,NA,NA,NA,NA
"veg","5270","Autumn","Realized",34,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5270","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Spring","Potential",13,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Spring","Realized",7,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Summer","Potential",2,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Summer","Realized",11,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Autumn","Potential",93,13,"rsp_veg",TRUE,1.46304023393028e-07,NA,NA,NA,NA
"veg","5277","Autumn","Realized",26,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5277","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5278","Spring","Potential",142,13,"rsp_veg",TRUE,9.67476980020732e-08,NA,NA,NA,NA
"veg","5278","Spring","Realized",34,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5278","Summer","Potential",164,13,"rsp_veg",TRUE,8.00828024200447e-08,NA,NA,NA,NA
"veg","5278","Summer","Realized",35,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5278","Autumn","Potential",113,13,"rsp_veg",TRUE,1.39739162318321e-07,NA,NA,NA,NA
"veg","5278","Autumn","Realized",31,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5278","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5278","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Spring","Potential",33,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Spring","Realized",10,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Summer","Potential",112,13,"rsp_veg",TRUE,1.18251343820958e-07,NA,NA,NA,NA
"veg","5282","Summer","Realized",28,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Autumn","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Autumn","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5282","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Spring","Potential",17,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Spring","Realized",7,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Summer","Potential",17,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Summer","Realized",11,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Autumn","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Autumn","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5284","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Spring","Potential",938,13,"rsp_veg",TRUE,1.94598103858687e-07,NA,NA,NA,NA
"veg","5285","Spring","Realized",182,13,"rsp_veg",TRUE,1.84709082701491e-07,NA,NA,NA,NA
"veg","5285","Summer","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Summer","Realized",1,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Autumn","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Autumn","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5285","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5301","Spring","Potential",1078,13,"rsp_veg",TRUE,4.12588807972836e-07,NA,NA,NA,NA
"veg","5301","Spring","Realized",224,13,"rsp_veg",TRUE,2.33284563440149e-07,NA,NA,NA,NA
"veg","5301","Summer","Potential",2882,13,"rsp_veg",TRUE,2.7129747878565e-07,NA,NA,NA,NA
"veg","5301","Summer","Realized",546,13,"rsp_veg",TRUE,2.00550032771302e-07,NA,NA,NA,NA
"veg","5301","Autumn","Potential",1810,13,"rsp_veg",TRUE,3.39848375513729e-07,NA,NA,NA,NA
"veg","5301","Autumn","Realized",341,13,"rsp_veg",TRUE,3.4389652902959e-07,NA,NA,NA,NA
"veg","5301","Winter","Potential",52,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5301","Winter","Realized",8,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5303","Spring","Potential",1170,13,"rsp_veg",TRUE,4.09917828011564e-07,NA,NA,NA,NA
"veg","5303","Spring","Realized",232,13,"rsp_veg",TRUE,1.86853273336058e-07,NA,NA,NA,NA
"veg","5303","Summer","Potential",82,13,"rsp_veg",TRUE,2.44694169373692e-07,NA,NA,NA,NA
"veg","5303","Summer","Realized",34,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5303","Autumn","Potential",34,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5303","Autumn","Realized",51,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5303","Winter","Potential",249,13,"rsp_veg",TRUE,2.30050232746756e-07,NA,NA,NA,NA
"veg","5303","Winter","Realized",48,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Spring","Potential",157,13,"rsp_veg",TRUE,1.26269288134167e-07,NA,NA,NA,NA
"veg","5308","Spring","Realized",29,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Summer","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Summer","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Autumn","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Autumn","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5308","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5439","Spring","Potential",570,13,"rsp_veg",TRUE,1.79516317625057e-07,NA,NA,NA,NA
"veg","5439","Spring","Realized",107,13,"rsp_veg",TRUE,8.03195729600067e-08,NA,NA,NA,NA
"veg","5439","Summer","Potential",177,13,"rsp_veg",TRUE,1.28998995191865e-07,NA,NA,NA,NA
"veg","5439","Summer","Realized",85,13,"rsp_veg",TRUE,1.83784616246566e-07,NA,NA,NA,NA
"veg","5439","Autumn","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5439","Autumn","Realized",6,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5439","Winter","Potential",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"veg","5439","Winter","Realized",0,13,"rsp_veg",TRUE,NA,NA,NA,NA,NA
"weather","5181","Spring","Potential",181,5,"rsp_weather",TRUE,49.2599255135794,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5181_Spring_Potential_boot",47.2672637691023,25.803573117329,62.3295301783517
"weather","5181","Spring","Realized",46,5,"rsp_weather",TRUE,65.3074711218657,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5181_Spring_Realized_boot",229.185731479023,126.561120604589,363.14809159007
"weather","5181","Summer","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5181","Summer","Realized",1,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5181","Autumn","Potential",7,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5181","Autumn","Realized",1,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5181","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5181","Winter","Realized",1,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5264","Spring","Potential",452,5,"rsp_weather",TRUE,93.0127781718833,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Spring_Potential_boot",513.593028504871,392.965757858031,652.486200043042
"weather","5264","Spring","Realized",83,5,"rsp_weather",TRUE,91.6166823615551,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Spring_Realized_boot",919.788452532201,437.553460636693,1389.60785280118
"weather","5264","Summer","Potential",835,5,"rsp_weather",TRUE,115.107836111042,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Summer_Potential_boot",30.5287732568076,26.619129108885,34.9776375913379
"weather","5264","Summer","Realized",169,5,"rsp_weather",TRUE,110.326348088745,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Summer_Realized_boot",90.121461313114,62.3815758200929,124.957980519385
"weather","5264","Autumn","Potential",121,5,"rsp_weather",TRUE,36.4580079768456,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Autumn_Potential_boot",38.6666938164622,30.5092778773205,46.3235487431413
"weather","5264","Autumn","Realized",24,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5264","Winter","Potential",68,5,"rsp_weather",TRUE,12.9557689998944,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5264_Winter_Potential_boot",0.000326322583578751,0.000228259454437198,0.000420879110432041
"weather","5264","Winter","Realized",13,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5268","Spring","Potential",113,5,"rsp_weather",TRUE,45.9092501834346,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Spring_Potential_boot",39.3069807760813,30.3356642088361,52.3101710907966
"weather","5268","Spring","Realized",29,5,"rsp_weather",TRUE,48.4286651386063,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Spring_Realized_boot",73.5034529141576,45.9796733698624,102.23744449897
"weather","5268","Summer","Potential",25,5,"rsp_weather",TRUE,21.846291204539,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Summer_Potential_boot",4.43601940155435,2.45346408516572,6.10204972675165
"weather","5268","Summer","Realized",35,5,"rsp_weather",TRUE,61.8555797319912,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Summer_Realized_boot",150.195217506805,50.2837933706114,269.423007452159
"weather","5268","Autumn","Potential",210,5,"rsp_weather",TRUE,80.0867973645468,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Autumn_Potential_boot",380.170669512534,256.834911572972,537.264097787734
"weather","5268","Autumn","Realized",55,5,"rsp_weather",TRUE,89.7887905121252,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5268_Autumn_Realized_boot",620.459498959033,253.299280331929,1097.58542419468
"weather","5268","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5268","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Spring","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Spring","Realized",3,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Summer","Potential",24,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Summer","Realized",14,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Autumn","Potential",158,5,"rsp_weather",TRUE,44.5546662291299,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5270_Autumn_Potential_boot",151.07300210474,90.2617672586889,206.470316612277
"weather","5270","Autumn","Realized",34,5,"rsp_weather",TRUE,40.4182419785741,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5270_Autumn_Realized_boot",246.06697751337,94.8578090144121,444.518935711752
"weather","5270","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5270","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Spring","Potential",13,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Spring","Realized",7,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Summer","Potential",2,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Summer","Realized",11,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Autumn","Potential",93,5,"rsp_weather",TRUE,30.0430132294479,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5277_Autumn_Potential_boot",6.05866746103717,4.37389817268889,7.43711112738627
"weather","5277","Autumn","Realized",26,5,"rsp_weather",TRUE,40.5601653683939,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5277_Autumn_Realized_boot",24.5623358460073,12.1329157857559,35.8108277289503
"weather","5277","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5277","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5278","Spring","Potential",142,5,"rsp_weather",TRUE,81.4946836512109,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Spring_Potential_boot",248.534258465099,197.06031926101,304.236480709738
"weather","5278","Spring","Realized",34,5,"rsp_weather",TRUE,76.8300545454199,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Spring_Realized_boot",521.162504675283,330.626534176776,845.932150007363
"weather","5278","Summer","Potential",164,5,"rsp_weather",TRUE,47.954213378805,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Summer_Potential_boot",51.4267964609747,31.5096369268719,68.3179108734357
"weather","5278","Summer","Realized",35,5,"rsp_weather",TRUE,48.1783291442185,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Summer_Realized_boot",77.9079731727083,32.5999731689312,135.079746796092
"weather","5278","Autumn","Potential",113,5,"rsp_weather",TRUE,42.0442088199944,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Autumn_Potential_boot",22.3307581815081,17.9058455952512,28.5095994100825
"weather","5278","Autumn","Realized",31,5,"rsp_weather",TRUE,43.9901147032137,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5278_Autumn_Realized_boot",26.8589335457885,13.1363318107755,42.6158484068014
"weather","5278","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5278","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5282","Spring","Potential",33,5,"rsp_weather",TRUE,17.5814748811659,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5282_Spring_Potential_boot",10.2486495960013,5.39626242888786,18.0747304757187
"weather","5282","Spring","Realized",10,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5282","Summer","Potential",112,5,"rsp_weather",TRUE,33.5508225981263,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5282_Summer_Potential_boot",31.4483032345915,16.6027439269088,47.9490656937832
"weather","5282","Summer","Realized",28,5,"rsp_weather",TRUE,40.0331019936059,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5282_Summer_Realized_boot",22.5231400525387,10.4054975591961,59.0593514511597
"weather","5282","Autumn","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5282","Autumn","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5282","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5282","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Spring","Potential",17,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Spring","Realized",7,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Summer","Potential",17,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Summer","Realized",11,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Autumn","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Autumn","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5284","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Spring","Potential",938,5,"rsp_weather",TRUE,132.029418878289,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5285_Spring_Potential_boot",182.32587258854,157.974644641977,215.499755755829
"weather","5285","Spring","Realized",182,5,"rsp_weather",TRUE,125.378656614767,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5285_Spring_Realized_boot",292.91247829551,158.965533928751,413.877054872811
"weather","5285","Summer","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Summer","Realized",1,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Autumn","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Autumn","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5285","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5301","Spring","Potential",1078,5,"rsp_weather",TRUE,181.359157832555,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Spring_Potential_boot",410.513961009249,338.415343988106,490.609329291633
"weather","5301","Spring","Realized",224,5,"rsp_weather",TRUE,168.95028615732,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Spring_Realized_boot",481.332592585121,328.790546731853,688.121293693862
"weather","5301","Summer","Potential",2882,5,"rsp_weather",TRUE,234.461889788578,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Summer_Potential_boot",266.143704237769,247.363151338925,286.580422589076
"weather","5301","Summer","Realized",546,5,"rsp_weather",TRUE,217.395313708115,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Summer_Realized_boot",359.159240643446,280.753155284841,450.2528730672
"weather","5301","Autumn","Potential",1810,5,"rsp_weather",TRUE,213.205123733242,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Autumn_Potential_boot",319.097930191499,292.012913460893,351.433658319291
"weather","5301","Autumn","Realized",341,5,"rsp_weather",TRUE,200.422046129147,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Autumn_Realized_boot",642.904370975415,544.792118955262,780.25925894904
"weather","5301","Winter","Potential",52,5,"rsp_weather",TRUE,14.1863865933112,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5301_Winter_Potential_boot",6.51739114854423,4.51002491219844,8.91443185862123
"weather","5301","Winter","Realized",8,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5303","Spring","Potential",1170,5,"rsp_weather",TRUE,177.100458145965,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Spring_Potential_boot",314.44388812502,279.637694700201,358.206448490763
"weather","5303","Spring","Realized",232,5,"rsp_weather",TRUE,175.193390665976,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Spring_Realized_boot",549.309154833863,401.903113060398,700.961173218883
"weather","5303","Summer","Potential",82,5,"rsp_weather",TRUE,31.1538821983823,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Summer_Potential_boot",30.9157900738488,22.2492624541369,38.5083616605713
"weather","5303","Summer","Realized",34,5,"rsp_weather",TRUE,65.7246373007112,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Summer_Realized_boot",481.756953866145,100.650756928026,984.095831062929
"weather","5303","Autumn","Potential",34,5,"rsp_weather",TRUE,23.4676561546162,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Autumn_Potential_boot",207.809973094723,96.5202037792554,269.144613862701
"weather","5303","Autumn","Realized",51,5,"rsp_weather",TRUE,109.31460259391,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Autumn_Realized_boot",1077.37139727405,371.852470392602,1915.80761905957
"weather","5303","Winter","Potential",249,5,"rsp_weather",TRUE,33.0327667265066,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Winter_Potential_boot",1.21853836639038,0.806954558616522,1.55965960490999
"weather","5303","Winter","Realized",48,5,"rsp_weather",TRUE,43.9959374273373,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5303_Winter_Realized_boot",122.053362102073,33.1159924972784,224.670296878423
"weather","5308","Spring","Potential",157,5,"rsp_weather",TRUE,26.5059249726165,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5308_Spring_Potential_boot",1.41843395181961,0.716167347513146,2.45566135305852
"weather","5308","Spring","Realized",29,5,"rsp_weather",TRUE,25.0843844732509,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5308_Spring_Realized_boot",5.83457844268913,0.941365956537803,12.5119333617508
"weather","5308","Summer","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5308","Summer","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5308","Autumn","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5308","Autumn","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5308","Winter","Potential",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5308","Winter","Realized",0,5,"rsp_weather",TRUE,NA,NA,NA,NA,NA
"weather","5439","Spring","Potential",570,5,"rsp_weather",TRUE,152.780273187037,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\weather\Objects\weather_5439_Spring_Potential_boot",433.653623377339,367.046141019994,496.037270709852
